,0
433,9.6203024e-17
434,2.31012
435,3.3001714
436,3.7401946
437,5.39028
438,1.6330372e-15
439,3.286914e-15
440,-1.7075409e-13
441,2.31012
442,9.714473e-16
443,3.8451857e-15
444,-3.846262e-15
445,1.5723181e-16
446,-4.626992e-16
447,-1.1707461e-15
448,9.459307e-15
449,2.6401372
450,3.1083573e-16
451,-1.09404e-15
452,1.8700973
453,-1.6528008e-15
454,3.9602056
455,-9.666531e-17
456,-3.9873044e-16
457,5.070409e-14
458,-2.0234328e-15
459,-1.0081566e-14
460,1.8700973
461,1.1176193e-15
462,3.9602056
463,-5.470396e-15
464,5.6166657e-15
465,-2.1617636e-15
466,0.77004004
467,-2.4068489e-17
468,0.9900514
469,-1.5744314e-15
470,7.3703833
471,3.2451367e-15
472,6.623335e-15
473,1.3960216e-15
474,1.8508722e-15
475,1.811594e-15
476,-3.4345539e-15
477,1.4355973e-15
478,1.7684469e-15
479,-5.992585e-16
480,2.2947573e-16
481,-1.1902162e-15
482,5.076788e-15
483,4.1143136e-13
484,-3.202918e-16
485,-8.952108e-15
486,0.4400229
487,-1.2354179e-17
488,0.9900514
489,1.0204648e-15
490,2.5611318e-14
491,2.8601487
492,3.82552e-16
493,-5.586844e-17
494,9.079495e-16
495,4.62024
496,3.5613537e-16
497,2.0901086
498,3.520183
499,1.7600915
500,8.943107e-15
501,-3.7674035e-15
502,2.4201257
503,-7.61899e-16
504,2.119201e-14
505,8.47044
506,-1.6486915e-15
507,4.1802173
508,1.4996558e-15
509,8.781867e-15
510,4.5166575e-15
511,1.1662455e-16
512,3.0835022e-16
513,2.4045986e-15
514,3.797129e-16
515,2.0553912e-16
516,3.2130456e-16
517,-2.1001214e-13
518,-4.2033756e-15
519,-1.3255377e-14
520,3.176845e-16
521,-6.786463e-17
522,5.500286
523,1.3649573e-15
524,1.8954132e-14
525,7.8231395e-15
526,-1.8507693e-15
527,1.2100629
528,1.8700973
529,2.1929721e-15
530,2.1303156e-14
531,9.3789913e-17
532,1.6500857
533,-5.8507954e-16
534,3.4718307e-15
535,-1.2933539e-15
536,7.308602e-16
537,2.0225946e-14
538,1.4907914e-15
539,0.8800458
540,9.072549e-15
541,3.0801601
542,3.043881e-15
543,1.1000571
544,6.4564213e-16
545,-5.2630996e-16
546,2.2001143
547,2.8601487
548,3.3001714
549,-1.5667999e-15
550,0.4400229
551,5.7202973
552,-5.8263356e-15
553,0.77004004
554,4.413241e-15
555,1.9801028
556,-3.7732446e-17
557,-1.5439055e-16
558,-7.313494e-16
559,-9.756037e-16
560,4.327436e-16
561,2.7736389e-14
562,0.8800458
563,2.572877e-15
564,5.0681645e-15
565,4.0702114
566,1.0365496e-14
567,4.749711e-15
568,-2.7860743e-15
569,-3.8110788e-17
570,2.5301316
571,1.6500857
572,0.9900514
573,-1.4307837e-14
574,1.9453113e-14
575,3.9673872e-16
576,-6.6986715e-15
577,3.9602056
578,5.2664985e-15
579,1.08906e-14
580,3.1901658
581,2.4201257
582,1.3200686
583,-8.836853e-15
584,1.4201778e-16
585,-2.3383612e-16
586,1.2100629
587,-1.8511212e-16
588,-3.1795854e-16
589,-1.7391441e-17
590,6.3252185e-15
591,5.581737e-16
592,1.1635616e-15
593,9.669236e-16
594,4.9721e-15
595,4.290223
596,6.782324e-15
597,0.11000572
598,-1.9105097e-15
599,1.1000571
600,-6.7059117e-16
601,3.073135e-16
602,1.2100629
603,0.9900514
604,-4.4027722e-18
605,4.7738773e-15
606,3.7638812e-16
607,-1.969184e-14
608,2.889197e-16
609,9.680503
610,2.8465391e-15
611,2.1192011e-16
612,3.6301887
613,2.5301316
614,-1.7667661e-16
615,1.8055445e-15
616,4.1802173
617,3.0801601
618,5.8507954e-15
619,2.0626744e-16
620,5.060263
621,-2.1963965e-15
622,-1.1689644e-13
623,3.6720102e-15
624,-1.5408569e-15
625,-1.717815e-17
626,7.505269e-14
627,1.7600915
628,1.285953e-16
629,1.3174366e-14
630,1.0811252e-15
631,5.948635e-15
632,2.7617035e-16
633,1.253303e-14
634,2.3519318e-14
635,-3.646963e-15
636,2.8601487
637,7.230331e-14
638,5.7367144e-15
639,1.6950674e-14
640,0.9900514
641,0.77004004
642,7.1403183e-16
643,-3.8783534e-15
644,4.1846883e-15
645,-2.8549534e-16
646,-4.4212425e-16
647,-1.508288e-15
648,2.8601487
649,3.8028213e-15
650,2.0166654e-15
651,-4.3957103e-16
652,3.1901658
653,1.5659095e-14
654,-7.864917e-15
655,3.9602056
656,3.4986387e-15
657,1.1000571
658,2.3702962e-14
659,2.121158e-15
660,1.2100629
661,-1.1043132e-15
662,-6.116933e-15
663,-4.9712093e-15
664,5.813616e-14
665,4.290223
666,6.6058845e-16
667,2.5301316
668,2.0901086
669,-1.2112516e-16
670,4.0702114
671,2.2001143
672,4.1386062e-13
673,9.115696e-16
674,-2.6044844e-16
675,-7.248226e-17
676,4.6317164e-14
677,-1.1736813e-14
678,-7.0610683e-16
679,4.5602936e-16
680,-9.401191e-15
681,3.0801601
682,9.979618e-15
683,2.0943596e-14
684,-5.4863438e-15
685,1.9526393e-14
686,1.778094e-14
687,1.05523695e-14
688,1.1522818e-13
689,-4.365074e-15
690,-1.1583205e-15
691,2.4905994e-15
692,1.3200686
693,3.8502002
694,-1.0126377e-16
695,5.340999e-16
696,1.5970323e-15
697,0.8800458
698,1.309678e-15
699,-4.560284e-17
700,-3.1224461e-15
701,-5.420302e-17
702,6.7274365e-14
703,1.7600915
704,2.31012
705,1.2518941e-14
706,7.7004004
707,0.22001144
708,4.995679e-16
709,-1.0271179e-15
710,-8.554195e-15
711,-3.563115e-15
712,1.2100629
713,1.7317572e-14
714,2.0207092e-16
715,1.325342e-14
716,4.009458e-15
717,-2.9473236e-15
718,1.8423156e-14
719,3.767208e-15
720,5.958419e-16
721,4.178133e-15
722,1.5400801
723,-1.1735532e-15
724,1.4300743
725,-7.0689935e-15
726,1.7711007e-15
